id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50392536,Colorful 2 Bedroom Apartment with Balcony #3,20154547,Sefer,,Simmering,48.17729,16.41185,Entire home/apt,198,28,2,2021-08-22,0.18,4,249,2,
50392590,Open-plan kitchen + 150 sqm: Spring in Vienna!,82648736,Uli,,Mariahilf,48.19059,16.34126,Entire home/apt,120,2,4,2021-11-01,0.41,1,126,4,
50394589,Sunny 2 Bedroom Apartment with Balcony #2,20154547,Sefer,,Simmering,48.17733,16.4126,Entire home/apt,148,3,0,,,4,348,0,
50399661,Paravent-Room,338299306,Lisa,,Whring,48.22839,16.34318,Private room,27,1,54,2022-05-23,4.60,4,294,54,
50045545,Luxory & stylish apartment,4073649,Christian,,Rudolfsheim-Fnfhaus,48.20004,16.327,Entire home/apt,70,6,7,2022-06-07,0.83,1,233,7,
50047111,AM HEUMARKT - VIENNA CITY PARK APARTMENT 4,1643928,Harry,,Landstra§e,48.20156,16.37864,Entire home/apt,70,1,36,2022-05-15,3.12,28,306,36,
50059903,"Brand New, Comfortable, Apartment Near Subway",366519533,Barnabás,,Rudolfsheim-Fnfhaus,48.19727,16.33041,Entire home/apt,97,1,12,2022-02-13,1.08,4,149,12,
50134150,Apartment Wien Mitte in Top Lage 1030,368996001,Reinhard,,Landstra§e,48.1976,16.39269,Entire home/apt,125,2,8,2022-04-01,0.76,1,280,8,
50139534,"VIC/UNO-Nähe, neue, gemütliche Wohnung, U1, Balkon",40969302,Anca,,Donaustadt,48.24888,16.43801,Entire home/apt,39,2,1,2021-06-06,0.08,1,0,0,
50405173,La Perla Vintage-Apartment 2,406937496,La Perla,,Rudolfsheim-Fnfhaus,48.18807,16.32707,Entire home/apt,116,1,20,2022-04-12,1.82,7,168,20,
50407097,La Perla Vintage-Apartment 3,406937496,La Perla,,Rudolfsheim-Fnfhaus,48.18595,16.32541,Entire home/apt,73,1,44,2022-05-09,3.89,7,78,44,
50407160,DESPINA - smart apartment in 5. Vienna,165208175,Adrian,,Margareten,48.18259,16.3528,Entire home/apt,43,3,23,2022-05-24,2.07,2,141,23,
50140640,Rooftop Suite am Augarten,72726759,Leonie,,Brigittenau,48.23001,16.37103,Private room,49,2,29,2022-06-06,2.47,1,69,29,
50408524,La Perla Vintage-Apartment 4,406937496,La Perla,,Rudolfsheim-Fnfhaus,48.18628,16.32703,Entire home/apt,98,1,41,2022-05-15,3.62,7,126,41,
50141263,Schönes ruhiges Zimmer für 2,8950880,Al,,Margareten,48.18491,16.35294,Private room,69,2,2,2021-10-18,0.25,23,124,2,
50141751,Schönes Doppelzimmer mit hochwertiger Ausstattung,8950880,Al,,Margareten,48.1864,16.35293,Entire home/apt,69,2,3,2021-10-17,0.31,23,142,3,
50408921,Garden view in the middle of the city,3684204,Martin,,Hernals,48.21818,16.33738,Private room,27,6,1,2021-07-12,0.09,1,0,1,
50410835,La Perla Vintage-Apartment 5,406937496,La Perla,,Rudolfsheim-Fnfhaus,48.18659,16.32681,Entire home/apt,116,1,36,2022-05-14,3.19,7,170,36,
50141949,Schöne 2 Zimmer in Wien,8950880,Al,,Margareten,48.18469,16.35349,Entire home/apt,69,2,1,2022-04-24,0.65,23,67,1,
50411981,La Perla Vintage-Apartment 6,406937496,La Perla,,Rudolfsheim-Fnfhaus,48.18596,16.32661,Entire home/apt,98,1,32,2022-05-24,2.82,7,167,32,
50143109,Cozy Appartenment im Herzen Margaretens,17806014,Katrin,,Margareten,48.18888,16.35708,Entire home/apt,72,2,2,2022-05-29,1.33,1,72,2,
50414387,"WF-Apartment zentral, trendig & modern Top 8",24704076,Wolfgang,,Rudolfsheim-Fnfhaus,48.19296,16.33767,Entire home/apt,80,5,33,2022-05-22,2.96,14,36,33,
50144034,"New, bright 2-level Terrace House",424253159,Olena,,Meidling,48.18448,16.34077,Entire home/apt,98,1,52,2022-04-19,4.39,6,0,52,
50414711,La Perla Vintage-Apartment 7,406937496,La Perla,,Rudolfsheim-Fnfhaus,48.18623,16.32541,Entire home/apt,73,1,55,2022-06-01,5.50,7,121,55,
50415989,The Flats Apartments - Opera (3BR#3),157500977,The Flats,,Innere Stadt,48.20192,16.37111,Entire home/apt,507,2,13,2022-04-03,1.27,13,47,13,
50061937,"Zimmer-2 Bett (n15)U-Bahn,Hauptbahnhof Vienna",365441685,FavoritenRooms,,Favoriten,48.17884,16.3805,Private room,79,2,1,2021-08-22,0.10,5,255,1,
50714433,Lovely inner city flat with a very calm garden.,352584553,Mogli,,Rudolfsheim-Fnfhaus,48.19749,16.32483,Entire home/apt,83,2,4,2021-09-26,0.38,2,279,4,
50145347,Wunderschöne Altbauwohnung im Herzen Wiens,38085003,Chiara,,Josefstadt,48.20975,16.34229,Entire home/apt,58,3,6,2021-09-30,0.51,1,0,6,
50714968,180m2 luxury rooftop in front of Hundertwasserhaus,61486927,Manfred,,Landstra§e,48.20849,16.39212,Entire home/apt,311,3,25,2022-06-01,2.56,7,322,25,
50419247,Contactless 7brunnen Hostel Female 6-beds Room,159311071,Pauline,,Margareten,48.185,16.35207,Shared room,26,1,36,2022-05-10,3.21,5,357,36,
50146048,Cosy Comfort Studio Nähe Rennweg - Quiet & Smart!,4615178,Eva,,Landstra§e,48.19169,16.38565,Entire home/apt,38,7,2,2021-07-26,0.17,19,19,2,
50426173,Geräumiges Zimmer direkt bei Schloss Schönbrunn,227129201,Melanie,,Penzing,48.18908,16.31133,Private room,35,1,1,2021-08-07,0.10,2,0,1,
50715894,"2-Vienna City Heart  ""Top Located"" Bright quiet",306456618,Ursula,,Innere Stadt,48.20713,16.3671,Entire home/apt,87,1,51,2022-05-20,4.46,13,261,51,
50717111,5 -DIVINE Apartment Vienna City,306456618,Ursula,,Innere Stadt,48.2071,16.36824,Entire home/apt,98,1,58,2022-05-05,5.13,13,205,58,
50717375,8 Fancy apartment Vienna City,306456618,Ursula,,Innere Stadt,48.20673,16.36888,Entire home/apt,133,1,47,2022-05-23,4.23,13,219,47,
50146276,Contactless 7brunnen Hostel 6-beds mixed room,159311071,Pauline,,Margareten,48.18333,16.35284,Shared room,26,1,23,2022-05-24,1.99,5,353,23,
50150560,Budget ☆ AC ☆ Near Downtown ☆WIFI ☆ Self Check-In,97275819,Raphael,,Ottakring,48.21167,16.33807,Entire home/apt,61,1,30,2022-05-16,2.52,30,360,30,
50717784,"9-Vienna City Heart - Bright, quiet & TOP LOCATED!",306456618,Ursula,,Innere Stadt,48.20523,16.36716,Entire home/apt,110,1,43,2022-05-21,3.81,13,230,43,
50427963,New-Modern-Stylish-Your Apartment! Free Parking!,407417015,Brane,,Favoriten,48.17276,16.36515,Entire home/apt,62,1,40,2022-06-03,3.48,1,208,40,
50428922,Modern comfort apartment near subway station,4615178,Eva,,Favoriten,48.17369,16.36989,Entire home/apt,55,3,2,2022-06-06,0.18,19,157,2,
50158779,Augarten Penthouse Top 15 - Blick zum Riesenrad,11145047,Karin,,Leopoldstadt,48.22618,16.37178,Entire home/apt,227,2,29,2022-05-02,2.46,10,229,29,
50430205,Wohnung in Nähe der Uno-City,5399141,Andrea,,Donaustadt,48.236366,16.423792,Entire home/apt,70,2,0,,,1,157,0,
50718191,10- Divine Apartment Vienna City,306456618,Ursula,,Innere Stadt,48.20524,16.36827,Entire home/apt,110,1,59,2022-05-20,5.21,13,221,59,
50718441,DG 8- BIG -Central modern -apartment,306456618,Ursula,,Innere Stadt,48.20725,16.36687,Entire home/apt,133,1,69,2022-05-23,6.09,13,203,69,
50159410,Rooftop Apartment Quartier BELVEDER,151062999,Мikka,,Favoriten,48.17845,16.38521,Entire home/apt,89,32,0,,,3,162,0,
50430280,Central Vintage Studio Apartment,406592664,Sarah,,Rudolfsheim-Fnfhaus,48.19658,16.32711,Entire home/apt,38,1,0,,,1,0,0,
50439987,Family Friendly 2 Bedroom Apartment #1,20154547,Sefer,,Simmering,48.1792,16.41053,Entire home/apt,144,21,0,,,4,344,0,
50447704,★cozy apartment just 6 mins to Vienna city center★,388513517,Mario,,Favoriten,48.17425,16.37772,Entire home/apt,94,3,2,2021-09-06,0.22,1,274,2,
50185063,Premium City Appartement,405031259,Nicole,,Mariahilf,48.19759,16.34893,Entire home/apt,130,3,0,,,1,126,0,
50451013,Herziges Apartment- Nähe Stadthalle,405202314,Helga,,Rudolfsheim-Fnfhaus,48.20062,16.33426,Entire home/apt,75,2,18,2022-01-02,1.56,5,38,18,
50719215,6 DG- Gemütliches Doppelzimmer,306456618,Ursula,,Innere Stadt,48.20529,16.36884,Entire home/apt,64,1,16,2021-12-24,1.42,13,0,16,
50719509,7 DG- Vienna City apartment,306456618,Ursula,,Innere Stadt,48.20726,16.36694,Entire home/apt,87,1,43,2022-05-22,3.78,13,232,43,
50187740,Shopping Paradise 15BR Complex Ideal for 35 People,404652017,Ali,,Mariahilf,48.196587,16.345758,Entire home/apt,1542,1,0,,,139,210,0,
50719627,"5 DG Gemütliches Doppelzimmer ""CITY""",306456618,Ursula,,Innere Stadt,48.20566,16.36693,Entire home/apt,87,1,23,2022-01-03,2.03,13,326,23,
50719658,Vienna Residence | Micro apartment with air conditioning in convenient location near City Airport Train #6429,15935294,Vienna Residence GmbH,,Landstra§e,48.2023,16.38952,Entire home/apt,62,2,4,2022-05-21,0.38,81,320,4,
50196883,Prater Apartment 7 min to the Center of Vienna!,288328438,Julia,,Leopoldstadt,48.22475,16.39974,Entire home/apt,100,1,44,2022-05-22,3.72,5,39,44,
50455445,Charming Apartement near to the NASCHMARKT!,23595541,Ines,,Margareten,48.18811,16.3571,Entire home/apt,56,2,11,2022-05-30,1.09,2,50,11,
50201316,"Confort ,Poziție buna și liniște",150145990,Claudia,,Leopoldstadt,48.22205,16.39941,Entire home/apt,80,3,4,2022-05-28,0.44,2,67,4,
50456220,Zwei große Doppelzimmer  für 4-gute öff. Anbindung,8950880,Al,,Margareten,48.18677,16.35333,Entire home/apt,86,2,3,2022-05-22,0.30,23,83,3,
50721889,Studio Belvedere,17395344,Sofie,,Landstra§e,48.19104,16.38382,Entire home/apt,59,10,7,2022-06-02,0.74,1,330,7,
50727603,Space Homes - City Center (Capsule 02),368444428,Markus,,Leopoldstadt,48.21472,16.38741,Private room,39,1,4,2022-05-14,0.45,40,332,4,
50202171,Immersed into Vienna's city life and yet a retreat,4787874,Robert,,Mariahilf,48.19966,16.3553,Entire home/apt,94,3,34,2022-05-28,3.16,1,296,34,
50727910,Space Homes - City Center (Capsule 03),368444428,Markus,,Leopoldstadt,48.21392,16.38729,Private room,38,1,31,2022-05-16,2.85,40,326,31,
50457052,Imperial Viennese Apartment near Mariahilferstraße,116849625,Diana,,Mariahilf,48.19714,16.35146,Entire home/apt,721,1,31,2022-01-23,2.93,22,0,31,
50205886,3 Central Apt. - Perfect for Long Stays,404652017,Ali,,Landstra§e,48.19547,16.3884,Entire home/apt,419,1,3,2021-11-14,0.25,139,126,3,
50738894,Top renovated shared  flat in nice old building,341379065,Bulldog Real Estate,,Alsergrund,48.22048,16.35143,Private room,20,30,0,,,59,342,0,
50206201,"Cov-safe, extremely central Apt. next to ring.",7147147,Emmanuel,,Innere Stadt,48.21362,16.37086,Entire home/apt,138,1,16,2022-05-15,1.42,22,143,16,
50739068,Top renovated shared flat in nice old building,341379065,Bulldog Real Estate,,Alsergrund,48.22003,16.35301,Private room,15,30,0,,,59,268,0,
50207390,Cosy Apartment zentrumsnah,298130119,Felicitas,,Hernals,48.219563,16.3333,Entire home/apt,40,5,29,2022-06-04,2.73,2,246,29,
50739289,Top renovated shared flat in nice old building,341379065,Bulldog Real Estate,,Alsergrund,48.22004,16.35178,Private room,17,30,2,2021-08-27,0.19,59,157,2,
50739372,Top renovated shared flat in nice old building,341379065,Bulldog Real Estate,,Alsergrund,48.22047,16.35288,Private room,17,30,1,2021-08-27,0.10,59,249,1,
50742926,Bright & Homey Studio near the Prater Park,39677412,Olga,,Leopoldstadt,48.22222,16.38397,Entire home/apt,43,1,21,2021-12-05,1.91,8,0,21,
50459765,Große Wohnung mit Innenhof-Terrasse in Toplage,3708395,Johannes,,Margareten,48.18734,16.35862,Entire home/apt,62,3,6,2021-09-05,0.53,1,20,6,
50216326,Enjoy Vienna's Nature - Lovely House next to River,405328124,Meikel,,Donaustadt,48.202301,16.522964,Entire home/apt,149,1,10,2022-05-22,0.83,1,166,10,
50473668,Few steps from Rennweg station long term,102678550,Max,,Landstra§e,48.19522,16.38543,Entire home/apt,28,30,0,,,4,121,0,
50220622,Augarten Penthouse Top 16 - Blick zum Riesenrad,11145047,Karin,,Leopoldstadt,48.22665,16.37203,Entire home/apt,192,2,14,2022-05-15,1.24,10,279,14,
50478227,"Bright Favoriten 1BR w/ Elevator & Storage, near dining, U1, by Blueground",385064248,Blueground,,Favoriten,48.178005,16.366539,Entire home/apt,58,30,0,,,155,322,0,
50743380,Two-bedroom apartment with terrace 3,43323159,Christiano,,Mariahilf,48.19383,16.35286,Entire home/apt,99,1,2,2022-05-27,0.21,11,356,2,
50222526,Cosy vintage style apartment in Vienna city centre,33855490,Karolina,,Landstra§e,48.19387,16.40683,Entire home/apt,70,1,20,2022-05-18,2.76,1,123,20,
50748494,Space Homes - City Center (Capsule 04),368444428,Markus,,Leopoldstadt,48.21453,16.38673,Private room,39,1,2,2022-03-06,0.49,40,304,2,
50748667,Space Homes - City Center (Capsule 05),368444428,Markus,,Leopoldstadt,48.21449,16.38711,Private room,38,1,35,2022-05-15,3.21,40,331,35,
50748762,Space Homes - City Center (Capsule 06),368444428,Markus,,Leopoldstadt,48.21408,16.3854,Private room,39,1,2,2021-09-13,0.21,40,318,2,
50487181,07 apartment with bedroom + living room,367771032,Larissa,,Innere Stadt,48.20213,16.3686,Entire home/apt,206,2,2,2021-11-02,0.20,11,308,2,
50487353,08 apartment with bedroom + living room,367771032,Larissa,,Innere Stadt,48.20085,16.36856,Entire home/apt,229,2,1,2021-07-12,0.09,11,314,1,
50222591,schönes Apartement nahe Augarten und Donaukanal,256352242,Ina,,Brigittenau,48.22745,16.36701,Entire home/apt,55,4,3,2021-10-11,0.25,1,0,3,
50226804,Spacious & gorgeous apartment in the city centre!,192911459,Luca,,Margareten,48.18571,16.34905,Private room,60,1,11,2021-11-13,1.02,1,33,11,
50494419,"Walk to Central Station, Belvedere Palace & Metro",407937258,Jay,,Wieden,48.18802,16.37307,Entire home/apt,74,6,21,2022-06-04,1.83,6,310,21,
50499601,"New, bright apartment near the metro!",344336026,Vardan,,Favoriten,48.173183,16.374588,Entire home/apt,86,2,2,2021-09-14,0.22,4,343,2,
50511270,Zimmer in zentraler Altbauwohnung Wien,160415986,Georg,,Wieden,48.18806,16.37724,Private room,40,4,7,2022-05-01,0.62,2,0,7,
50749113,Space Homes - City Center (Capsule 07),368444428,Markus,,Leopoldstadt,48.21467,16.38718,Private room,38,1,8,2022-05-21,0.80,40,303,8,
50234998,Kuscheliges kleines Apartment-Nähe Stadthalle,405202314,Helga,,Rudolfsheim-Fnfhaus,48.1996,16.333958,Entire home/apt,63,1,18,2022-05-16,1.53,5,348,18,
50749253,Space Homes - City Center (Capsule 08),368444428,Markus,,Leopoldstadt,48.21438,16.38581,Private room,39,1,2,2022-05-08,0.36,40,333,2,
50235171,Klein aber Fein  Apartment- Nähe Stadthalle,405202314,Helga,,Rudolfsheim-Fnfhaus,48.1996,16.333958,Entire home/apt,63,1,29,2022-05-17,2.56,5,352,29,
50749365,Space Homes - City Center (Capsule 09),368444428,Markus,,Leopoldstadt,48.214,16.38721,Private room,51,1,15,2022-05-16,1.38,40,274,15,
50512742,Studio near Belvedere,24474009,Yu,,Landstra§e,48.18761,16.38972,Entire home/apt,49,14,6,2022-03-30,0.82,3,219,6,
50235361,Elegantes Apartment - Nähe Stadthalle,405202314,Helga,,Rudolfsheim-Fnfhaus,48.1996,16.333958,Entire home/apt,75,1,19,2022-04-19,1.70,5,352,19,
50517186,Lovely 1-bedroom condo with padio,48879520,Ludovico,,Neubau,48.20378,16.34167,Private room,26,2,0,,,2,0,0,
50749447,Kaiser Lodge mit Pool & Tiefgaragenstellplatz,146842834,Lukas,,Landstra§e,48.19582,16.41056,Entire home/apt,233,1,12,2022-05-27,1.45,1,313,12,
50236890,Peaceful spot in the centre of Vienna,77563842,Lukas,,Neubau,48.20319,16.35348,Entire home/apt,61,7,1,2022-06-05,1,1,4,1,
50762742,Calm Top Floor Apartment in Vienna,191047653,Christina,,Hietzing,48.16851,16.28509,Entire home/apt,59,4,2,2022-03-30,0.28,1,185,2,
50520816,⭐⭐⭐ New & Modern Apartment in the City⭐⭐⭐,349961171,Orhan,,Alsergrund,48.2288,16.3512,Entire home/apt,69,2,4,2021-10-17,0.38,2,76,4,
50248596,Modern Apartment in Vienna City,405691300,Muhamad,,Meidling,48.17817,16.34306,Entire home/apt,67,2,10,2022-06-07,0.87,1,0,10,
50765678,Mitte in der Mitte,842476,Raja,,Landstra§e,48.19424,16.40866,Entire home/apt,98,2,4,2022-05-29,1.41,1,316,4,
50767003,Superb Suite Shopping Paradise Mariahilfer Str. J,404652017,Ali,,Mariahilf,48.196587,16.345758,Entire home/apt,121,1,7,2021-09-11,0.63,139,170,7,
50251392,"Chic Mariahilf 1BR w/ Balcony, Elevator, near U4, U6, by Blueground (VIE18)",385064248,Blueground,,Mariahilf,48.189888,16.341627,Entire home/apt,93,30,0,,,155,339,0,
50530272,First district apartment 0 min to center,189895939,Dmytro,,Innere Stadt,48.212524,16.373236,Entire home/apt,101,1,101,2022-06-07,8.68,5,141,101,
50257799,"Ideal Naschmarkt 1BR w/ Elevator, Balcony near U4, dining by Blueground",385064248,Blueground,,Margareten,48.187984,16.347317,Entire home/apt,70,30,1,2021-08-13,0.10,155,335,1,
50531676,Cozy Apartment close to Centre and Westbahnhof,392266322,Michael,,Mariahilf,48.19313,16.3388,Entire home/apt,105,1,3,2022-04-17,0.98,1,310,3,
50533925,Feel-good  Apartments in Vienna 19th district,342114669,Living Hotel Kaiser Franz Joseph,,Dbling,48.245865,16.341923,Entire home/apt,68,7,4,2022-04-04,0.76,6,58,4,
50533963,Feeling at Home Apartments with balcony in Vienna,342114669,Living Hotel Kaiser Franz Joseph,,Dbling,48.245865,16.341923,Entire home/apt,72,7,18,2022-01-03,1.71,6,62,18,
50767583,Belle Epoque Suite mit eigenem Bad (inkl. WC),40341714,Iris,,Neubau,48.20487,16.34077,Private room,80,2,20,2022-06-04,1.82,1,157,20,
50260762,Zimmer nahe Rabenhof / Room near the city center,157953719,Claus,,Landstra§e,48.19484,16.39826,Private room,40,1,86,2022-06-05,7.29,1,302,86,
50534267,"Modern, central apartment with balcony next to U3",408301005,Julia,,Ottakring,48.21303,16.30757,Entire home/apt,60,2,14,2021-11-03,1.26,1,0,14,
50264411,Bright Apartment in Charming Old Villa,87802256,Andreas,,Dbling,48.25292,16.29587,Entire home/apt,70,4,6,2022-05-07,0.50,2,233,6,
50557203,Very cosy and central apartment,175319642,Aphro,,Mariahilf,48.19178,16.3521,Entire home/apt,67,2,2,2021-08-09,0.18,1,158,2,
50770385,Pension Nossek  Standard-Single Room,410304110,Pension,,Innere Stadt,48.209099,16.368601,Private room,125,1,0,,,7,287,0,
50783205,Pension Nossek  Comfort-Suite,410304110,Pension,,Innere Stadt,48.20798,16.36899,Private room,240,1,0,,,7,324,0,
50270797,Augarten Penthaus Top 14 - Blick zum Riesenrad,11145047,Karin,,Leopoldstadt,48.22658,16.37188,Entire home/apt,100,2,21,2022-05-03,1.97,10,264,21,
50783219,Pension Nossek  Superior-Double or Twinbed Room,410304110,Pension,,Innere Stadt,48.21025,16.36749,Private room,165,1,1,2022-04-19,0.59,7,328,1,
50783229,Pension Nossek  Single Room Superior,410304110,Pension,,Innere Stadt,48.20796,16.36742,Private room,135,1,0,,,7,291,0,
50783244,"Pension Nossek  Single Room with Shower, Privat WC in Corridor",410304110,Pension,,Innere Stadt,48.20931,16.3696,Private room,109,1,2,2022-05-28,2,7,359,2,
50270938,Augarten Penthauscombo 14/15 - Blick zum Riesenrad,11145047,Karin,,Brigittenau,48.22757,16.3702,Entire home/apt,303,2,1,2022-04-26,0.70,10,213,1,
50783249,"Pension Nossek  Einzelzimmer , Privat WC and Bath Room in Corridor",410304110,Pension,,Innere Stadt,48.20987,16.36977,Private room,105,1,3,2022-05-27,1.50,7,336,3,
50559595,City Apartment - Heart of Ottakring - U3 Subway,21240812,Daniel,,Ottakring,48.21143,16.31263,Entire home/apt,64,2,30,2022-06-05,2.97,1,98,30,
50271014,Augarten Penthauscombo 15/16 - Blick zum Riesenrad,11145047,Karin,,Brigittenau,48.22833,16.37046,Entire home/apt,427,2,4,2022-02-06,0.35,10,223,4,
50561106,Rooftop room near Meidlinger markt,7771370,Masha,,Meidling,48.182537,16.342022,Private room,51,3,25,2022-05-26,2.19,2,0,25,
50565627,Studio-Apartment between Schoenbrunn & the City Center (22),106634851,Michael,,Meidling,48.18477,16.33696,Entire home/apt,61,2,12,2022-06-04,1.32,43,271,12,
50787023,Jimmy's Apartments Lory (2-Bedroom Suite Balcony),151274765,Jimmys,,Simmering,48.17672,16.408747,Entire home/apt,143,2,5,2022-05-16,0.47,17,320,5,
50271204,Augarten PH-Combo 14/15/16 - Blick zum Riesenrad,11145047,Karin,,Brigittenau,48.22842,16.37172,Entire home/apt,513,2,1,2021-10-10,0.12,10,207,1,
50571718,Flat close to General Hospital in 18th District,540246,Christian,,Whring,48.22087,16.33967,Entire home/apt,82,1,1,2022-03-19,0.37,8,13,1,
50272776,"Luxe Leopoldstadt 1BR w/ AC, Balcony, steps to Danube & U1 by Blueground (VIE16)",385064248,Blueground,,Leopoldstadt,48.224606,16.402098,Entire home/apt,116,30,1,2021-08-04,0.10,155,34,1,
50585188,Modern studio in the green heart of Vienna,408704488,Johannes,,Leopoldstadt,48.212158,16.412849,Entire home/apt,65,3,35,2022-05-29,3.40,2,96,35,
50787406,City Retreat 1010 Vienna,32507246,Pia,,Innere Stadt,48.20953,16.37607,Entire home/apt,118,2,24,2022-05-30,3.09,1,262,24,
50790159,Space Homes - City Center (Capsule 10),368444428,Markus,,Leopoldstadt,48.2131,16.3853,Private room,51,1,42,2022-05-24,3.78,40,266,42,
50275395,Charming Studio at Summerstage,293104680,Easy,,Alsergrund,48.21976,16.36657,Entire home/apt,93,2,28,2022-05-09,2.58,21,74,28,
50790604,Lovely studio apt in best location with balcony,13108021,Kasia,,Leopoldstadt,48.22442,16.40583,Entire home/apt,65,2,31,2022-05-30,2.85,2,268,31,
50791829,"Zentrale ruhige, helle100m2 Wohnung nähe Parlament",403244815,Edit,,Josefstadt,48.20691,16.35281,Entire home/apt,99,28,0,,,2,335,0,
50800611,room in a shared flat in Vienna (July-August),314467656,Teresa,,Josefstadt,48.21456,16.35489,Private room,14,50,0,,,1,38,0,
50588154,Gemütliche Wohnung mit gute Infrastruktur,106786369,Zonka,,Favoriten,48.17625,16.35657,Entire home/apt,70,2,43,2022-05-21,3.89,1,272,43,
50589501,Deluxe Double room with balcony,295172750,Maximilian,,Donaustadt,48.24666,16.43962,Private room,72,1,25,2022-05-08,2.26,6,326,25,
50276762,Center Apartment near park & canal - 20’ to ✈,405949372,Chris,,Leopoldstadt,48.22114,16.37762,Entire home/apt,86,2,18,2022-06-04,2.29,2,279,18,
